#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string
#group,false,false,true,true,false,false,false,false,false,false,false,false
#default,_result,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,name,path,pid,tid
,,0,2023-05-24T11:26:15.39753938Z,2023-05-31T11:26:15.39753938Z,2023-05-29T04:18:21.200894527Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),/home/nilsd/nextflow/build/work/7e/3f3fcd4657b0377ba1768052c08708/.command.trace,4099530,1718
,,0,2023-05-24T11:26:15.39753938Z,2023-05-31T11:26:15.39753938Z,2023-05-29T04:18:24.015858447Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),/home/nilsd/nextflow/build/work/7e/3f3fcd4657b0377ba1768052c08708/libgkl_compression2596728156735223139.so,4099530,1718
,,0,2023-05-24T11:26:15.39753938Z,2023-05-31T11:26:15.39753938Z,2023-05-29T04:18:24.545974438Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),/home/nilsd/nextflow/build/work/7e/3f3fcd4657b0377ba1768052c08708/tmp_read_resource_6794182608592718988.config,4099530,1718
,,0,2023-05-24T11:26:15.39753938Z,2023-05-31T11:26:15.39753938Z,2023-05-29T04:18:24.765972016Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),/home/nilsd/nextflow/build/work/7e/3f3fcd4657b0377ba1768052c08708/tmp_read_resource_8367746297003547554.config,4099530,1718
,,0,2023-05-24T11:26:15.39753938Z,2023-05-31T11:26:15.39753938Z,2023-05-29T04:18:24.985026973Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),/home/nilsd/nextflow/build/work/7e/3f3fcd4657b0377ba1768052c08708/tmp_read_resource_5557653100004499552.config,4099530,1718
,,0,2023-05-24T11:26:15.39753938Z,2023-05-31T11:26:15.39753938Z,2023-05-29T04:18:25.17830196Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),/home/nilsd/nextflow/build/work/7e/3f3fcd4657b0377ba1768052c08708/tmp_read_resource_15498749550734565466.config,4099530,1718
,,0,2023-05-24T11:26:15.39753938Z,2023-05-31T11:26:15.39753938Z,2023-05-29T04:18:25.181629608Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),/home/nilsd/nextflow/build/work/7e/3f3fcd4657b0377ba1768052c08708/tmp_read_resource_11574370080325663051.config,4099530,1718
,,0,2023-05-24T11:26:15.39753938Z,2023-05-31T11:26:15.39753938Z,2023-05-29T04:18:26.207599404Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),/home/nilsd/nextflow/build/work/7e/3f3fcd4657b0377ba1768052c08708/SRR11452475_NC_007605_1-171823.recal.table,4099530,1718
,,0,2023-05-24T11:26:15.39753938Z,2023-05-31T11:26:15.39753938Z,2023-05-29T04:18:26.331638645Z,DELETE,file_event,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),/home/nilsd/nextflow/build/work/7e/3f3fcd4657b0377ba1768052c08708/libgkl_compression2596728156735223139.so,4099530,1718
,,0,2023-05-24T11:26:15.39753938Z,2023-05-31T11:26:15.39753938Z,2023-05-29T04:18:29.173901306Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),/home/nilsd/nextflow/build/work/7e/3f3fcd4657b0377ba1768052c08708/versions.yml,4099530,1718
,,0,2023-05-24T11:26:15.39753938Z,2023-05-31T11:26:15.39753938Z,2023-05-29T04:18:29.587493331Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (SRR11452475) (1718),/home/nilsd/nextflow/build/work/7e/3f3fcd4657b0377ba1768052c08708/.exitcode,4099530,1718
