#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string
#group,false,false,true,true,false,false,false,false,false,false,false,false
#default,_result,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,name,path,pid,tid
,,0,2023-05-24T11:09:58.714502277Z,2023-05-31T11:09:58.714502277Z,2023-05-29T06:39:21.306066922Z,CREATE,file_event,NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (SRR11452393-6) (778),NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (SRR11452393-6) (778),/home/nilsd/nextflow/build/work/a1/5b4deea3476334624006fa98cffc23/.command.trace,2277395,778
,,0,2023-05-24T11:09:58.714502277Z,2023-05-31T11:09:58.714502277Z,2023-05-29T06:40:58.235196569Z,CREATE,file_event,NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (SRR11452393-6) (778),NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (SRR11452393-6) (778),/home/nilsd/nextflow/build/work/a1/5b4deea3476334624006fa98cffc23/SRR11452393-6.0009.bam,2277395,778
,,0,2023-05-24T11:09:58.714502277Z,2023-05-31T11:09:58.714502277Z,2023-05-29T06:41:02.750063096Z,CREATE,file_event,NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (SRR11452393-6) (778),NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (SRR11452393-6) (778),/home/nilsd/nextflow/build/work/a1/5b4deea3476334624006fa98cffc23/versions.yml,2277395,778
,,0,2023-05-24T11:09:58.714502277Z,2023-05-31T11:09:58.714502277Z,2023-05-29T06:41:03.997731872Z,CREATE,file_event,NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (SRR11452393-6) (778),NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (SRR11452393-6) (778),/home/nilsd/nextflow/build/work/a1/5b4deea3476334624006fa98cffc23/.exitcode,2277395,778
