#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string
#group,false,false,true,true,false,false,false,false,false,false,false,false
#default,_result,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,name,path,pid,tid
,,0,2023-05-24T11:32:43.886023792Z,2023-05-31T11:32:43.886023792Z,2023-05-29T19:36:53.696084413Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),/home/nilsd/nextflow/build/work/46/43fbd4c7d84c005a76e65d554b0ec8/.command.trace,1711794,5345
,,0,2023-05-24T11:32:43.886023792Z,2023-05-31T11:32:43.886023792Z,2023-05-29T19:36:56.367601895Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),/home/nilsd/nextflow/build/work/46/43fbd4c7d84c005a76e65d554b0ec8/libgkl_compression13444426247189202974.so,1711794,5345
,,0,2023-05-24T11:32:43.886023792Z,2023-05-31T11:32:43.886023792Z,2023-05-29T19:36:56.914979046Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),/home/nilsd/nextflow/build/work/46/43fbd4c7d84c005a76e65d554b0ec8/tmp_read_resource_5951955141374007454.config,1711794,5345
,,0,2023-05-24T11:32:43.886023792Z,2023-05-31T11:32:43.886023792Z,2023-05-29T19:36:56.922834874Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),/home/nilsd/nextflow/build/work/46/43fbd4c7d84c005a76e65d554b0ec8/tmp_read_resource_5257500254041918682.config,1711794,5345
,,0,2023-05-24T11:32:43.886023792Z,2023-05-31T11:32:43.886023792Z,2023-05-29T19:36:56.949666723Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),/home/nilsd/nextflow/build/work/46/43fbd4c7d84c005a76e65d554b0ec8/SRR11452494_6_1-171115067.recal.cram.bai,1711794,5345
,,0,2023-05-24T11:32:43.886023792Z,2023-05-31T11:32:43.886023792Z,2023-05-29T19:36:56.95262553Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),/home/nilsd/nextflow/build/work/46/43fbd4c7d84c005a76e65d554b0ec8/SRR11452494_6_1-171115067.recal.cram,1711794,5345
,,0,2023-05-24T11:32:43.886023792Z,2023-05-31T11:32:43.886023792Z,2023-05-29T19:40:03.650318305Z,DELETE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),/home/nilsd/nextflow/build/work/46/43fbd4c7d84c005a76e65d554b0ec8/libgkl_compression13444426247189202974.so,1711794,5345
,,0,2023-05-24T11:32:43.886023792Z,2023-05-31T11:32:43.886023792Z,2023-05-29T19:40:06.217591126Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),/home/nilsd/nextflow/build/work/46/43fbd4c7d84c005a76e65d554b0ec8/versions.yml,1711794,5345
,,0,2023-05-24T11:32:43.886023792Z,2023-05-31T11:32:43.886023792Z,2023-05-29T19:40:06.571932981Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452494) (5345),/home/nilsd/nextflow/build/work/46/43fbd4c7d84c005a76e65d554b0ec8/.exitcode,1711794,5345
