#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string
#group,false,false,true,true,false,false,false,false,false,false,false,false
#default,_result,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,name,path,pid,tid
,,0,2023-05-24T11:31:53.378224586Z,2023-05-31T11:31:53.378224586Z,2023-05-29T17:26:12.42055241Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),/home/nilsd/nextflow/build/work/cf/5b80dcfc139e26be1a7021506089d5/.command.trace,4024492,4265
,,0,2023-05-24T11:31:53.378224586Z,2023-05-31T11:31:53.378224586Z,2023-05-29T17:26:15.137559686Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),/home/nilsd/nextflow/build/work/cf/5b80dcfc139e26be1a7021506089d5/libgkl_compression12827396962761593899.so,4024492,4265
,,0,2023-05-24T11:31:53.378224586Z,2023-05-31T11:31:53.378224586Z,2023-05-29T17:26:15.679529194Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),/home/nilsd/nextflow/build/work/cf/5b80dcfc139e26be1a7021506089d5/tmp_read_resource_9269473634443533962.config,4024492,4265
,,0,2023-05-24T11:31:53.378224586Z,2023-05-31T11:31:53.378224586Z,2023-05-29T17:26:15.690589067Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),/home/nilsd/nextflow/build/work/cf/5b80dcfc139e26be1a7021506089d5/tmp_read_resource_9863446014029679986.config,4024492,4265
,,0,2023-05-24T11:31:53.378224586Z,2023-05-31T11:31:53.378224586Z,2023-05-29T17:26:15.726411991Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),/home/nilsd/nextflow/build/work/cf/5b80dcfc139e26be1a7021506089d5/SRR11452473_3_1-198022430.recal.cram.bai,4024492,4265
,,0,2023-05-24T11:31:53.378224586Z,2023-05-31T11:31:53.378224586Z,2023-05-29T17:26:15.730178025Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),/home/nilsd/nextflow/build/work/cf/5b80dcfc139e26be1a7021506089d5/SRR11452473_3_1-198022430.recal.cram,4024492,4265
,,0,2023-05-24T11:31:53.378224586Z,2023-05-31T11:31:53.378224586Z,2023-05-29T17:29:56.569924964Z,DELETE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),/home/nilsd/nextflow/build/work/cf/5b80dcfc139e26be1a7021506089d5/libgkl_compression12827396962761593899.so,4024492,4265
,,0,2023-05-24T11:31:53.378224586Z,2023-05-31T11:31:53.378224586Z,2023-05-29T17:29:59.299102817Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),/home/nilsd/nextflow/build/work/cf/5b80dcfc139e26be1a7021506089d5/versions.yml,4024492,4265
,,0,2023-05-24T11:31:53.378224586Z,2023-05-31T11:31:53.378224586Z,2023-05-29T17:29:59.644208597Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (SRR11452473) (4265),/home/nilsd/nextflow/build/work/cf/5b80dcfc139e26be1a7021506089d5/.exitcode,4024492,4265
