#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#group,false,false,true,true,true,true,false,false,true,true,true
#default,_result,,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,name,pid,tid
,,0,files_input_num,samtools_filter (DA223) (1142),2023-05-13T12:53:49.861031992Z,2023-06-12T12:53:49.861031992Z,2023-06-07T11:47:57.143236936Z,8,samtools_filter (DA223) (1142),2257045,1142
,,1,files_input_total_size,samtools_filter (DA223) (1142),2023-05-13T12:53:49.861031992Z,2023-06-12T12:53:49.861031992Z,2023-06-07T11:47:57.143236936Z,6130197694,samtools_filter (DA223) (1142),2257045,1142
,,2,files_output_num,samtools_filter (DA223) (1142),2023-05-13T12:53:49.861031992Z,2023-06-12T12:53:49.861031992Z,2023-06-07T11:52:23.171771255Z,5,samtools_filter (DA223) (1142),2257045,1142
,,3,files_output_total_size,samtools_filter (DA223) (1142),2023-05-13T12:53:49.861031992Z,2023-06-12T12:53:49.861031992Z,2023-06-07T11:52:23.171771255Z,6075293855,samtools_filter (DA223) (1142),2257045,1142
,,4,max_cpus,samtools_filter (DA223) (1142),2023-05-13T12:53:49.861031992Z,2023-06-12T12:53:49.861031992Z,2023-06-07T11:48:01.141445987Z,4,samtools_filter (DA223) (1142),2257045,1142
,,5,max_mem,samtools_filter (DA223) (1142),2023-05-13T12:53:49.861031992Z,2023-06-12T12:53:49.861031992Z,2023-06-07T11:48:01.141445987Z,8589934592,samtools_filter (DA223) (1142),2257045,1142
