#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#group,false,false,true,true,true,true,false,false,true,true,true
#default,_result,,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,name,pid,tid
,,0,files_input_num,samtools_flagstat (DA28) (1127),2023-05-13T12:53:21.8890194Z,2023-06-12T12:53:21.8890194Z,2023-06-07T11:35:41.121333833Z,6,samtools_flagstat (DA28) (1127),1789696,1127
,,1,files_input_total_size,samtools_flagstat (DA28) (1127),2023-05-13T12:53:21.8890194Z,2023-06-12T12:53:21.8890194Z,2023-06-07T11:35:41.121333833Z,8322684042,samtools_flagstat (DA28) (1127),1789696,1127
,,2,files_output_num,samtools_flagstat (DA28) (1127),2023-05-13T12:53:21.8890194Z,2023-06-12T12:53:21.8890194Z,2023-06-07T11:37:28.980945108Z,6,samtools_flagstat (DA28) (1127),1789696,1127
,,3,files_output_total_size,samtools_flagstat (DA28) (1127),2023-05-13T12:53:21.8890194Z,2023-06-12T12:53:21.8890194Z,2023-06-07T11:37:28.980945108Z,913,samtools_flagstat (DA28) (1127),1789696,1127
,,4,max_cpus,samtools_flagstat (DA28) (1127),2023-05-13T12:53:21.8890194Z,2023-06-12T12:53:21.8890194Z,2023-06-07T11:35:45.121312659Z,1,samtools_flagstat (DA28) (1127),1789696,1127
,,5,max_mem,samtools_flagstat (DA28) (1127),2023-05-13T12:53:21.8890194Z,2023-06-12T12:53:21.8890194Z,2023-06-07T11:35:45.121312659Z,1073741824,samtools_flagstat (DA28) (1127),1789696,1127
