#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#group,false,false,true,true,true,true,false,false,true,true,true
#default,_result,,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,name,pid,tid
,,0,files_input_num,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:MOSDEPTH (SRR11452483) (5290),2023-05-24T11:50:58.431097049Z,2023-05-31T11:50:58.431097049Z,2023-05-29T20:01:32.277504616Z,10,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:MOSDEPTH (SRR11452483) (5290),2504525,5290
,,1,files_input_total_size,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:MOSDEPTH (SRR11452483) (5290),2023-05-24T11:50:58.431097049Z,2023-05-31T11:50:58.431097049Z,2023-05-29T20:01:32.277504616Z,7325896191,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:MOSDEPTH (SRR11452483) (5290),2504525,5290
,,2,files_output_num,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:MOSDEPTH (SRR11452483) (5290),2023-05-24T11:50:58.431097049Z,2023-05-31T11:50:58.431097049Z,2023-05-29T20:03:13.719838904Z,12,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:MOSDEPTH (SRR11452483) (5290),2504525,5290
,,3,files_output_total_size,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:MOSDEPTH (SRR11452483) (5290),2023-05-24T11:50:58.431097049Z,2023-05-31T11:50:58.431097049Z,2023-05-29T20:03:13.719838904Z,124906756,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:MOSDEPTH (SRR11452483) (5290),2504525,5290
,,4,max_cpus,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:MOSDEPTH (SRR11452483) (5290),2023-05-24T11:50:58.431097049Z,2023-05-31T11:50:58.431097049Z,2023-05-29T20:01:35.276893087Z,4,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:MOSDEPTH (SRR11452483) (5290),2504525,5290
,,5,max_mem,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:MOSDEPTH (SRR11452483) (5290),2023-05-24T11:50:58.431097049Z,2023-05-31T11:50:58.431097049Z,2023-05-29T20:01:35.276893087Z,4294967296,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:MOSDEPTH (SRR11452483) (5290),2504525,5290
