#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#group,false,false,true,true,true,true,false,false,true,true,true
#default,_result,,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,name,pid,tid
,,0,files_input_num,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:SAMTOOLS_STATS (SRR11452472) (5103),2023-05-24T11:49:26.220262862Z,2023-05-31T11:49:26.220262862Z,2023-05-29T19:12:56.806386789Z,9,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:SAMTOOLS_STATS (SRR11452472) (5103),589451,5103
,,1,files_input_total_size,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:SAMTOOLS_STATS (SRR11452472) (5103),2023-05-24T11:49:26.220262862Z,2023-05-31T11:49:26.220262862Z,2023-05-29T19:12:56.806386789Z,7617126295,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:SAMTOOLS_STATS (SRR11452472) (5103),589451,5103
,,2,files_output_num,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:SAMTOOLS_STATS (SRR11452472) (5103),2023-05-24T11:49:26.220262862Z,2023-05-31T11:49:26.220262862Z,2023-05-29T19:21:03.256824654Z,6,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:SAMTOOLS_STATS (SRR11452472) (5103),589451,5103
,,3,files_output_total_size,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:SAMTOOLS_STATS (SRR11452472) (5103),2023-05-24T11:49:26.220262862Z,2023-05-31T11:49:26.220262862Z,2023-05-29T19:21:03.256824654Z,280406,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:SAMTOOLS_STATS (SRR11452472) (5103),589451,5103
,,4,max_cpus,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:SAMTOOLS_STATS (SRR11452472) (5103),2023-05-24T11:49:26.220262862Z,2023-05-31T11:49:26.220262862Z,2023-05-29T19:12:59.800977737Z,1,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:SAMTOOLS_STATS (SRR11452472) (5103),589451,5103
,,5,max_mem,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:SAMTOOLS_STATS (SRR11452472) (5103),2023-05-24T11:49:26.220262862Z,2023-05-31T11:49:26.220262862Z,2023-05-29T19:12:59.800977737Z,6442450944,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:SAMTOOLS_STATS (SRR11452472) (5103),589451,5103
