#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string,string
#group,false,false,true,true,false,false,false,false,false,false,false,false
#default,_result,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,name,path,pid,tid
,,0,2023-05-24T11:55:22.28388274Z,2023-05-31T11:55:22.28388274Z,2023-05-29T21:25:42.751159274Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),/home/nilsd/nextflow/build/work/f1/dc7cd7c01c1211b68e4496ae18bcbe/.command.trace,504342,4176
,,0,2023-05-24T11:55:22.28388274Z,2023-05-31T11:55:22.28388274Z,2023-05-29T21:25:42.871260245Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),/home/nilsd/nextflow/build/work/f1/dc7cd7c01c1211b68e4496ae18bcbe/strelka,504342,4176
,,0,2023-05-24T11:55:22.28388274Z,2023-05-31T11:55:22.28388274Z,2023-05-29T21:25:42.874548461Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),/home/nilsd/nextflow/build/work/f1/dc7cd7c01c1211b68e4496ae18bcbe/strelka/results,504342,4176
,,0,2023-05-24T11:55:22.28388274Z,2023-05-31T11:55:22.28388274Z,2023-05-29T21:25:42.877238638Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),/home/nilsd/nextflow/build/work/f1/dc7cd7c01c1211b68e4496ae18bcbe/strelka/workspace,504342,4176
,,0,2023-05-24T11:55:22.28388274Z,2023-05-31T11:55:22.28388274Z,2023-05-29T21:25:42.879848073Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),/home/nilsd/nextflow/build/work/f1/dc7cd7c01c1211b68e4496ae18bcbe/strelka/results/variants,504342,4176
,,0,2023-05-24T11:55:22.28388274Z,2023-05-31T11:55:22.28388274Z,2023-05-29T21:25:42.88253547Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),/home/nilsd/nextflow/build/work/f1/dc7cd7c01c1211b68e4496ae18bcbe/strelka/results/stats,504342,4176
,,0,2023-05-24T11:55:22.28388274Z,2023-05-31T11:55:22.28388274Z,2023-05-29T21:25:42.885125283Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),/home/nilsd/nextflow/build/work/f1/dc7cd7c01c1211b68e4496ae18bcbe/strelka/results,504342,4176
,,0,2023-05-24T11:55:22.28388274Z,2023-05-31T11:55:22.28388274Z,2023-05-29T21:25:42.886836588Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),/home/nilsd/nextflow/build/work/f1/dc7cd7c01c1211b68e4496ae18bcbe/strelka/results/variants,504342,4176
,,0,2023-05-24T11:55:22.28388274Z,2023-05-31T11:55:22.28388274Z,2023-05-29T21:25:42.888549574Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),/home/nilsd/nextflow/build/work/f1/dc7cd7c01c1211b68e4496ae18bcbe/strelka/results/stats,504342,4176
,,0,2023-05-24T11:55:22.28388274Z,2023-05-31T11:55:22.28388274Z,2023-05-29T21:25:42.890411294Z,CREATE,file_event,NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_STRELKA:STRELKA_SINGLE (SRR11452393) (4176),/home/nilsd/nextflow/build/work/f1/dc7cd7c01c1211b68e4496ae18bcbe/strelka/results/stats,504342,4176
